Id	Id Usuario	Id Musica	Dt Download
641	10	2108	2020-12-30 20:25:41.063
642	10	670	2020-12-30 20:26:47.390
643	10	2626	2020-12-30 20:27:14.673
644	23	2268	2020-12-30 20:29:31.923
645	23	2403	2020-12-30 20:29:31.923
646	23	1855	2020-12-30 20:29:31.923
647	23	3018	2020-12-30 20:29:31.923
648	23	2073	2020-12-30 20:29:31.923
649	23	1444	2020-12-30 20:29:31.923
650	23	516	2020-12-30 20:29:31.923
651	23	2769	2020-12-30 20:29:31.923
652	12	116	2020-12-30 20:56:41.767
653	22	1767	2020-12-30 21:20:49.773
654	22	1876	2020-12-30 21:24:32.773
655	22	618	2020-12-30 21:27:43.027
656	22	895	2020-12-30 21:31:55.667
657	22	1810	2020-12-30 21:33:05.433
658	22	1349	2020-12-30 21:33:27.807
659	17	1680	2020-12-31 10:21:28.813
660	14	1136	2020-12-31 12:08:30.797
661	42	2698	2020-12-31 14:51:23.523
662	42	1381	2020-12-31 15:16:57.697
663	53	2587	2021-01-01 07:50:33.693
664	53	1615	2021-01-01 07:52:31.320
665	53	51	2021-01-01 07:54:17.337
666	53	2032	2021-01-01 07:56:35.710
667	53	1449	2021-01-01 07:56:52.290
668	53	430	2021-01-01 08:00:32.540
669	53	725	2021-01-01 09:47:15.693
670	53	1382	2021-01-01 09:48:25.520
671	53	1035	2021-01-01 09:48:56.363
672	53	67	2021-01-01 09:49:01.443
673	10	1070	2021-01-01 10:22:34.560
674	59	650	2021-01-01 10:37:55.063
675	58	287	2021-01-01 10:47:17.797
676	58	2664	2021-01-01 10:47:38.750
677	26	1205	2021-01-01 23:19:46.900
678	26	2314	2021-01-01 23:22:18.713
679	32	1475	2021-01-02 07:51:27.483
680	32	2322	2021-01-02 07:52:58.297
681	32	434	2021-01-02 07:53:50.280
682	32	864	2021-01-02 07:54:26.437
683	56	2223	2021-01-02 09:34:53.580
684	56	2017	2021-01-02 09:36:30.973
685	56	2852	2021-01-02 09:37:13.583
686	56	1234	2021-01-02 09:49:16.443
687	37	659	2021-01-02 10:00:54.260
688	37	1547	2021-01-02 10:00:54.260
689	37	99	2021-01-02 10:00:54.260
690	37	486	2021-01-02 10:00:54.260
691	37	1880	2021-01-02 10:00:54.260
692	37	1316	2021-01-02 10:02:17.913
693	37	2225	2021-01-02 10:02:17.913
694	37	1270	2021-01-02 10:02:17.913
695	36	2299	2021-01-02 11:33:26.190
696	22	1610	2021-01-02 14:56:55.237
697	22	1987	2021-01-02 15:00:23.347
698	22	2735	2021-01-02 15:00:34.677
699	26	2148	2021-01-02 15:46:48.950
700	15	2282	2021-01-02 15:47:19.840
701	26	2471	2021-01-02 15:47:23.747
702	15	431	2021-01-02 15:47:49.560
703	26	1755	2021-01-02 15:51:01.420
704	26	2489	2021-01-02 15:53:35.810
705	26	2241	2021-01-02 15:54:07.637
706	55	2996	2021-01-02 16:04:36.953
707	55	2153	2021-01-02 16:04:54.153
708	55	103	2021-01-02 16:05:55.560
709	23	909	2021-01-02 18:48:59.850
710	23	2862	2021-01-02 18:48:59.850
711	23	2787	2021-01-02 18:48:59.850
712	23	2738	2021-01-02 18:48:59.850
713	23	1921	2021-01-02 18:48:59.850
714	23	715	2021-01-02 18:48:59.850
715	23	1213	2021-01-02 18:48:59.850
716	23	2622	2021-01-02 18:48:59.850
717	23	1088	2021-01-02 18:48:59.850
718	23	2932	2021-01-02 18:48:59.850
719	23	169	2021-01-02 18:48:59.850
720	23	2762	2021-01-02 18:48:59.850
721	46	485	2021-01-03 13:31:11.330
722	34	1689	2021-01-04 04:31:53.740
723	34	544	2021-01-04 04:32:30.240
724	2	859	2021-01-04 07:44:23.073
725	2	773	2021-01-04 07:44:36.700
726	2	2012	2021-01-04 07:44:57.590
727	2	1114	2021-01-04 07:45:27.857
728	42	2010	2021-01-04 08:54:54.833
729	53	2240	2021-01-04 09:26:17.853
730	8	2132	2021-01-04 12:25:47.353
731	8	2133	2021-01-04 12:29:36.557
732	8	2370	2021-01-04 12:30:41.900
733	8	2908	2021-01-04 12:31:01.213
734	8	1750	2021-01-04 12:31:55.683
735	8	2100	2021-01-04 12:49:28.027
736	8	2813	2021-01-04 12:49:28.027
737	8	2117	2021-01-04 12:49:28.027
738	8	1509	2021-01-04 12:49:28.027
739	51	1230	2021-01-04 19:00:24.750
740	51	2915	2021-01-04 19:00:38.923
741	51	2972	2021-01-04 19:02:05.453
742	8	1774	2021-01-04 20:24:50.700
743	8	136	2021-01-04 20:25:33.870
744	8	2625	2021-01-04 20:26:20.763
745	8	2137	2021-01-04 21:20:19.847
746	8	1388	2021-01-04 21:20:40.393
747	12	804	2021-01-04 23:11:06.000
748	12	2286	2021-01-04 23:36:58.330
749	9	1814	2021-01-05 05:35:51.120
750	9	641	2021-01-05 05:42:23.073
751	10	564	2021-01-05 10:45:23.370
752	53	2266	2021-01-05 11:32:49.930
753	50	1224	2021-01-05 15:33:43.307
754	42	2386	2021-01-05 18:01:26.477
755	42	91	2021-01-05 18:02:57.007
756	42	2542	2021-01-05 18:06:56.600
757	42	1889	2021-01-05 18:18:22.773
758	42	778	2021-01-05 18:19:17.227
759	36	1182	2021-01-05 19:02:47.593
760	6	146	2021-01-05 19:44:04.447
761	60	1501	2021-01-05 20:46:47.493
762	60	2512	2021-01-05 20:49:50.917
763	32	291	2021-01-05 20:54:46.607
764	12	1735	2021-01-05 21:43:03.497
765	12	2961	2021-01-05 21:45:23.457
766	12	1436	2021-01-05 21:46:31.133
767	12	1279	2021-01-05 21:47:08.980
768	12	89	2021-01-05 21:52:58.957
769	12	2593	2021-01-05 21:53:52.253
770	13	2237	2021-01-05 22:06:52.117
771	13	2214	2021-01-05 22:07:17.740
772	36	1868	2021-01-05 23:02:17.810
773	23	165	2021-01-05 23:47:52.813
774	21	1313	2021-01-05 23:48:01.813
775	22	2506	2021-01-05 23:50:41.973
776	22	1289	2021-01-05 23:51:05.783
777	22	2682	2021-01-05 23:51:41.083
778	53	2218	2021-01-01 07:38:04.473
779	53	877	2021-01-01 07:40:32.617
780	53	71	2021-01-01 07:40:42.210
781	53	652	2021-01-01 07:41:40.320
782	10	1182	2021-01-01 10:22:34.560
783	10	1980	2021-01-01 10:22:54.747
784	59	1326	2021-01-01 10:28:40.843
785	38	2749	2021-01-01 21:45:32.233
786	26	1659	2021-01-01 23:20:02.837
787	32	2886	2021-01-02 07:50:01.047
788	32	1202	2021-01-02 07:53:29.797
789	32	1202	2021-01-02 07:53:42.220
790	56	457	2021-01-02 09:33:38.423
791	56	659	2021-01-02 09:34:05.690
792	56	89	2021-01-02 09:34:27.457
793	56	2223	2021-01-02 09:35:51.990
794	56	959	2021-01-02 09:36:22.553
795	37	1268	2021-01-02 09:52:06.883
796	37	1645	2021-01-02 10:00:54.260
797	37	1695	2021-01-02 10:00:54.260
798	37	1579	2021-01-02 10:00:54.260
799	37	306	2021-01-02 10:00:54.260
800	37	723	2021-01-02 10:02:17.913
801	37	1505	2021-01-02 10:02:17.913
802	37	790	2021-01-02 10:02:17.913
803	37	1027	2021-01-02 10:27:44.137
804	37	2522	2021-01-02 10:28:02.527
805	36	9	2021-01-02 11:14:55.250
806	36	1578	2021-01-02 11:15:29.580
807	36	670	2021-01-02 11:16:41.877
808	56	2176	2021-01-02 11:39:05.473
809	56	1799	2021-01-02 11:40:33.160
810	26	1992	2021-01-02 15:45:56.200
811	26	1277	2021-01-02 15:47:48.700
812	26	2379	2021-01-02 15:48:02.747
813	26	1327	2021-01-02 15:48:20.653
814	26	2982	2021-01-02 15:48:35.357
815	26	1968	2021-01-02 15:49:04.670
816	15	2512	2021-01-02 15:49:18.137
817	15	2068	2021-01-02 15:49:44.827
818	26	838	2021-01-02 15:50:36.247
819	15	834	2021-01-02 15:51:22.217
820	26	834	2021-01-02 15:51:25.293
821	55	2532	2021-01-02 16:05:45.483
822	55	393	2021-01-02 16:06:15.780
823	55	2375	2021-01-02 16:06:51.000
824	55	2848	2021-01-02 16:09:20.313
825	55	810	2021-01-02 16:10:12.313
826	55	1165	2021-01-02 16:30:50.953
827	55	2302	2021-01-02 16:31:34.050
828	55	1421	2021-01-02 16:31:59.347
829	55	928	2021-01-02 16:32:36.300
830	59	491	2021-01-02 18:10:02.377
831	53	785	2021-01-02 18:21:17.267
832	23	2626	2021-01-02 18:45:56.537
833	23	1082	2021-01-02 18:46:16.380
834	23	87	2021-01-02 18:48:59.850
835	23	2199	2021-01-02 18:48:59.850
836	23	1480	2021-01-02 18:48:59.850
837	23	1362	2021-01-02 18:48:59.850
838	23	3066	2021-01-02 18:48:59.850
839	23	1088	2021-01-02 18:48:59.850
840	46	2749	2021-01-03 13:28:32.233
841	10	43	2021-01-03 14:42:06.570
842	5	962	2021-01-03 23:26:45.873
843	5	1343	2021-01-03 23:27:01.623
844	5	2347	2021-01-03 23:27:28.000
845	5	477	2021-01-03 23:27:51.140
846	5	1762	2021-01-03 23:28:43.717
847	5	1452	2021-01-03 23:29:58.077
848	5	1883	2021-01-03 23:30:47.390
849	10	270	2021-01-03 23:39:35.907
850	10	231	2021-01-03 23:41:33.343
851	10	1491	2021-01-03 23:44:06.953
852	5	94	2021-01-03 23:52:34.893
853	5	2059	2021-01-03 23:53:09.393
854	5	2080	2021-01-03 23:53:49.690
855	5	1702	2021-01-03 23:53:56.643
856	5	2449	2021-01-03 23:55:26.673
857	5	2801	2021-01-03 23:55:34.847
858	5	1210	2021-01-03 23:56:37.360
859	5	466	2021-01-03 23:56:54.707
860	5	2144	2021-01-03 23:57:19.127
861	5	1220	2021-01-03 23:58:47.033
862	62	2811	2021-01-04 07:30:09.527
863	2	991	2021-01-04 08:30:33.800
864	42	2208	2021-01-04 08:56:05.037
865	42	894	2021-01-04 08:56:43.833
866	42	1686	2021-01-04 08:58:32.943
867	53	828	2021-01-04 09:53:53.837
868	20	381	2021-01-04 10:48:57.937
869	20	1520	2021-01-04 10:49:26.563
870	20	1224	2021-01-04 10:49:45.483
871	20	1586	2021-01-04 10:51:23.673
872	36	2403	2021-01-04 11:05:04.597
873	36	2805	2021-01-04 11:15:29.393
874	36	1660	2021-01-04 11:15:41.067
875	36	2817	2021-01-04 11:21:21.550
876	36	1802	2021-01-04 11:22:06.927
877	36	2764	2021-01-04 11:23:24.537
878	10	2880	2021-01-04 13:26:46.033
879	48	1371	2021-01-04 14:42:52.543
880	35	1590	2021-01-04 15:25:37.110
881	8	1020	2021-01-04 16:01:32.613
882	12	1348	2021-01-04 17:00:25.840
883	12	2138	2021-01-04 17:05:31.450
884	29	1235	2021-01-04 17:36:57.037
885	8	818	2021-01-04 20:23:01.870
886	8	484	2021-01-04 20:28:23.090
887	8	778	2021-01-04 20:38:43.357
888	8	1189	2021-01-04 20:40:26.857
889	8	2375	2021-01-04 20:40:46.420
890	8	1228	2021-01-04 20:41:00.530
891	8	679	2021-01-04 20:41:13.217
892	8	2282	2021-01-04 20:45:42.280
893	8	2623	2021-01-04 20:46:32.687
894	8	492	2021-01-04 20:46:47.107
895	8	2141	2021-01-04 21:07:17.297
896	8	1136	2021-01-04 21:07:28.220
897	8	1867	2021-01-04 21:08:12.673
898	8	1409	2021-01-04 21:08:22.250
899	8	1441	2021-01-04 21:08:50.737
900	8	1626	2021-01-04 21:16:43.690
901	8	978	2021-01-04 21:25:15.737
902	58	826	2021-01-04 21:39:57.163
903	12	2202	2021-01-04 23:47:00.363
904	49	2218	2021-01-05 00:43:34.940
905	39	2414	2021-01-05 02:08:30.780
906	39	2451	2021-01-05 02:08:44.327
907	39	3052	2021-01-05 02:10:19.607
908	39	2095	2021-01-05 02:17:26.420
909	39	699	2021-01-05 02:19:01.000
910	39	2565	2021-01-05 02:19:15.890
911	9	2489	2021-01-05 05:41:28.853
912	9	641	2021-01-05 05:42:51.167
913	20	1901	2021-01-05 08:06:38.013
914	20	2461	2021-01-05 08:07:11.797
915	20	2896	2021-01-05 08:08:20.360
916	20	2499	2021-01-05 08:14:10.673
917	20	1926	2021-01-05 08:26:08.440
918	20	642	2021-01-05 08:44:45.097
919	33	2176	2021-01-05 11:13:22.743
920	33	2829	2021-01-05 11:13:31.430
921	33	2118	2021-01-05 11:16:22.350
922	42	795	2021-01-05 18:06:07.320
923	42	91	2021-01-05 18:06:40.100
924	42	569	2021-01-05 18:06:56.600
925	36	132	2021-01-05 22:58:42.780
926	36	886	2021-01-05 23:00:49.123
927	21	2688	2021-01-05 23:45:25.330
928	21	1632	2021-01-05 23:56:18.690
929	21	2682	2021-01-06 00:17:05.507
930	51	967	2021-01-06 00:17:28.083
931	8	1499	2021-01-06 00:32:21.133
932	8	1136	2021-01-06 00:32:21.133
933	37	1436	2021-01-02 10:02:17.913
934	23	1597	2021-01-02 18:48:59.850
935	23	2873	2021-01-02 18:48:59.850
936	23	1963	2021-01-02 18:48:59.850
937	23	1082	2021-01-02 18:48:59.850
938	23	2260	2021-01-02 18:48:59.850
939	12	2883	2021-01-04 12:07:23.603
940	8	2386	2021-01-04 12:49:28.027
941	8	2868	2021-01-04 13:13:36.140
942	8	1585	2021-01-04 13:19:17.437
943	8	2515	2021-01-04 13:20:13.610
944	8	650	2021-01-04 13:32:54.847
945	8	1720	2021-01-04 13:42:54.050
946	8	2737	2021-01-04 13:43:15.080
947	8	403	2021-01-04 13:43:44.410
948	8	803	2021-01-04 13:44:15.707
949	29	1734	2021-01-04 17:33:49.677
950	29	448	2021-01-04 17:34:40.833
951	10	2684	2021-01-05 11:35:23.703
952	36	460	2021-01-05 18:55:53.327
953	21	679	2021-01-06 00:45:41.493
954	21	1218	2021-01-06 00:45:54.337
955	21	679	2021-01-06 00:45:54.337
956	20	1901	2021-01-06 07:27:03.790
957	20	157	2021-01-06 07:27:14.027
958	20	659	2021-01-06 07:31:14.620
959	20	503	2021-01-06 08:28:17.580
960	16	2208	2021-01-06 08:37:10.473
961	16	280	2021-01-06 08:37:30.253
962	20	2355	2021-01-06 08:38:19.380
963	20	2879	2021-01-06 08:39:03.990
964	20	1791	2021-01-06 08:39:15.177
965	16	2757	2021-01-06 08:47:35.460
966	20	1855	2021-01-06 08:54:57.927
967	20	1855	2021-01-06 08:56:19.333
968	20	802	2021-01-06 09:01:05.180
969	20	126	2021-01-06 09:01:11.837
970	20	3084	2021-01-06 09:01:21.100
971	20	1405	2021-01-06 09:01:22.320
972	20	1737	2021-01-06 10:22:10.923
973	20	2477	2021-01-06 10:24:01.220
974	16	2241	2021-01-06 10:27:55.123
975	20	1266	2021-01-06 10:29:18.597
976	20	1965	2021-01-06 10:31:54.830
977	16	754	2021-01-06 10:32:30.143
978	16	2463	2021-01-06 10:32:30.143
979	16	2300	2021-01-06 10:32:30.143
980	16	769	2021-01-06 10:32:44.267
981	57	2090	2021-01-06 10:46:13.907
982	28	1355	2021-01-06 11:10:25.757
983	28	2826	2021-01-06 11:24:49.447
984	28	3073	2021-01-06 11:25:11.743
985	28	2536	2021-01-06 11:26:29.883
986	31	1366	2021-01-06 11:26:30.790
987	28	2196	2021-01-06 11:30:36.167
988	36	440	2021-01-06 11:43:40.137
989	36	1356	2021-01-06 11:50:59.777
990	10	241	2021-01-06 11:54:45.407
991	36	1986	2021-01-06 12:00:05.050
992	36	2656	2021-01-06 12:04:14.667
993	9	1361	2021-01-06 12:52:22.200
994	16	87	2021-01-06 13:08:10.733
995	25	335	2021-01-06 13:10:07.420
996	16	1301	2021-01-06 13:10:11.013
997	16	2896	2021-01-06 13:10:20.203
998	16	2166	2021-01-06 13:10:29.407
999	16	2851	2021-01-06 13:11:12.907
1000	16	403	2021-01-06 13:11:50.343
1001	16	2512	2021-01-06 13:12:02.343
1002	16	153	2021-01-06 13:13:07.953
1003	4	672	2021-01-06 13:58:59.067
1004	4	995	2021-01-06 14:03:13.630
1005	28	1139	2021-01-06 14:24:22.290
1006	46	3085	2021-01-06 14:38:51.057
1007	25	1912	2021-01-06 14:39:49.077
1008	46	991	2021-01-06 14:39:52.087
1009	60	834	2021-01-06 14:41:47.107
1010	56	3079	2021-01-06 14:42:56.280
1011	25	1056	2021-01-06 14:43:27.373
1012	46	2921	2021-01-06 14:43:41.447
1013	60	790	2021-01-06 14:47:57.983
1014	58	2218	2021-01-06 14:52:10.463
1015	58	2550	2021-01-06 14:53:14.793
1016	58	1767	2021-01-06 15:00:14.683
1017	58	814	2021-01-06 15:00:45.153
1018	58	102	2021-01-06 15:02:24.700
1019	58	2038	2021-01-06 15:09:40.310
1020	58	541	2021-01-06 15:10:26.480
1021	58	821	2021-01-06 15:13:21.577
1022	58	1482	2021-01-06 15:14:21.513
1023	58	1026	2021-01-06 15:15:45.343
1024	58	1324	2021-01-06 15:16:41.247
1025	58	2268	2021-01-06 15:17:16.890
1026	58	783	2021-01-06 15:19:34.263
1027	58	2419	2021-01-06 15:19:34.263
1028	58	2709	2021-01-06 15:19:34.263
1029	58	958	2021-01-06 15:20:19.700
1030	51	2591	2021-01-06 15:31:11.017
1031	56	1349	2021-01-06 16:06:06.237
1032	56	2492	2021-01-06 16:12:44.083
1033	10	2218	2021-01-06 16:13:23.960
1034	10	2591	2021-01-06 16:13:34.693
1035	10	2108	2021-01-06 16:13:49.367
1036	10	438	2021-01-06 16:14:12.990
1037	10	1477	2021-01-06 16:14:31.133
1038	56	1059	2021-01-06 16:21:55.837
1039	18	284	2021-01-06 16:25:37.727
1040	31	441	2021-01-06 16:48:39.247
1041	31	230	2021-01-06 16:49:00.263
1042	31	290	2021-01-06 16:49:17.483
1043	31	2261	2021-01-06 16:50:32.873
1044	31	2895	2021-01-06 16:50:41.450
1045	23	207	2021-01-06 16:55:14.060
1046	23	717	2021-01-06 16:55:14.060
1047	23	41	2021-01-06 16:55:14.060
1048	23	2233	2021-01-06 16:55:14.060
1049	23	1228	2021-01-06 16:55:14.060
1050	23	2890	2021-01-06 16:55:14.060
1051	23	1974	2021-01-06 16:55:14.060
1052	23	315	2021-01-06 16:55:14.060
1053	23	1850	2021-01-06 16:55:14.060
1054	23	1151	2021-01-06 16:55:14.060
1055	23	13	2021-01-06 16:55:14.060
1056	23	3050	2021-01-06 16:55:14.060
1057	23	1575	2021-01-06 16:55:14.060
1058	23	898	2021-01-06 16:55:14.060
1059	23	754	2021-01-06 16:55:14.060
1060	23	1726	2021-01-06 16:55:14.060
1061	23	1634	2021-01-06 16:55:14.060
1062	23	1173	2021-01-06 16:55:14.060
1063	23	1741	2021-01-06 16:55:14.060
1064	23	2395	2021-01-06 16:55:14.060
1065	23	1472	2021-01-06 16:55:14.060
1066	23	3073	2021-01-06 16:55:14.060
1067	23	981	2021-01-06 16:55:14.060
1068	23	1364	2021-01-06 16:55:14.060
1069	23	2897	2021-01-06 16:55:14.060
1070	23	831	2021-01-06 16:55:14.060
1071	23	62	2021-01-06 16:55:14.060
1072	23	434	2021-01-06 16:55:14.060
1073	23	1427	2021-01-06 16:55:14.060
1074	23	2619	2021-01-06 16:55:14.060
1075	23	237	2021-01-06 16:55:14.060
1076	23	2097	2021-01-06 16:55:14.060
1077	23	1122	2021-01-06 16:55:14.060
1078	23	2784	2021-01-06 16:55:14.060
1079	23	715	2021-01-06 16:55:14.060
1080	23	596	2021-01-06 16:55:14.060
1081	23	2569	2021-01-06 16:55:14.060
1082	23	365	2021-01-06 16:55:14.060
1083	23	991	2021-01-06 16:55:14.060
1084	23	316	2021-01-06 16:55:14.060
1085	23	316	2021-01-06 16:55:14.060
1086	23	441	2021-01-06 16:55:14.060
1087	23	2014	2021-01-06 16:55:14.060
1088	23	2300	2021-01-02 18:48:59.850
1089	23	53	2021-01-02 18:48:59.850
1090	23	468	2021-01-02 18:48:59.850
1091	23	1855	2021-01-02 18:48:59.850
1092	23	484	2021-01-02 18:48:59.850
1093	23	685	2021-01-02 18:48:59.850
1094	23	3043	2021-01-02 18:48:59.850
1095	23	924	2021-01-02 18:48:59.850
1096	1	2270	2021-01-04 10:16:29.103
1097	8	972	2021-01-04 12:26:08.103
1098	8	1238	2021-01-04 12:30:23.167
1099	8	2722	2021-01-04 12:31:10.993
1100	8	2890	2021-01-04 12:31:38.243
1101	8	1280	2021-01-04 12:49:28.027
1102	8	2483	2021-01-04 12:49:28.027
1103	8	1891	2021-01-04 12:49:28.027
1104	8	1645	2021-01-04 13:11:56.313
1105	8	1080	2021-01-04 13:19:29.423
1106	8	409	2021-01-04 13:20:36.203
1107	8	1972	2021-01-04 13:21:05.157
1108	8	1356	2021-01-04 13:33:39.860
1109	8	2117	2021-01-04 13:41:56.957
1110	8	1295	2021-01-04 13:42:29.753
1111	8	2386	2021-01-04 13:44:47.440
1112	8	475	2021-01-04 13:45:00.660
1113	29	1963	2021-01-04 17:34:03.973
1114	29	1258	2021-01-04 17:34:24.037
1115	61	2979	2021-01-04 17:49:21.663
1116	8	1361	2021-01-04 20:34:15.980
1117	8	829	2021-01-04 20:35:23.857
1118	8	420	2021-01-04 20:37:05.623
1119	12	652	2021-01-04 23:38:08.877
1120	10	872	2021-01-05 08:20:35.573
1121	10	2862	2021-01-05 11:39:48.500
1122	42	9	2021-01-05 17:59:35.943
1123	42	2089	2021-01-05 17:59:46.740
1124	42	564	2021-01-05 18:03:55.383
1125	42	2062	2021-01-05 18:06:56.600
1126	28	2511	2021-01-06 11:05:56.553
1127	28	566	2021-01-06 11:07:02.647
1128	4	406	2021-01-06 13:59:57.647
1129	58	2626	2021-01-06 14:56:27.213
1130	55	2437	2021-01-06 15:11:13.517
1131	58	1735	2021-01-06 15:11:40.450
1132	23	1067	2021-01-06 16:55:14.060
1133	23	1613	2021-01-06 16:55:14.060
1134	23	647	2021-01-06 16:55:14.060
1135	23	226	2021-01-06 16:55:14.060
1136	23	2139	2021-01-06 16:55:14.060
1137	23	2228	2021-01-06 16:55:14.060
1138	23	1905	2021-01-06 16:55:14.060
1139	23	2647	2021-01-06 16:55:14.060
1140	23	1077	2021-01-06 16:55:14.060
1141	23	673	2021-01-06 16:55:14.060
1142	23	2091	2021-01-06 16:55:14.060
1143	23	1507	2021-01-06 16:55:14.060
1144	23	1268	2021-01-06 16:55:14.060
1145	23	2824	2021-01-06 16:55:14.060
1146	23	601	2021-01-06 16:55:14.060
1147	23	884	2021-01-06 16:55:14.060
1148	23	509	2021-01-06 16:55:14.060
1149	23	2867	2021-01-06 16:55:14.060
1150	23	767	2021-01-06 16:55:14.060
1151	23	194	2021-01-06 16:55:14.060
1152	23	400	2021-01-06 16:55:14.060
1153	23	1153	2021-01-06 16:55:14.060
1154	23	2996	2021-01-06 16:55:14.060
1155	23	2297	2021-01-06 16:55:14.060
1156	23	630	2021-01-06 16:55:14.060
1157	23	2018	2021-01-06 16:55:14.060
1158	23	494	2021-01-06 16:55:14.060
1159	23	657	2021-01-06 16:55:14.060
1160	23	528	2021-01-06 16:55:14.060
1161	23	661	2021-01-06 16:55:14.060
1162	23	684	2021-01-06 16:55:14.060
1163	23	715	2021-01-06 16:55:14.060
1164	23	2290	2021-01-06 16:55:14.060
1165	23	2239	2021-01-06 16:55:14.060
1166	23	176	2021-01-06 16:55:14.060
1167	23	586	2021-01-06 16:55:14.060
1168	23	1976	2021-01-06 16:55:14.060
1169	23	1065	2021-01-06 16:55:14.060
1170	23	866	2021-01-06 16:55:14.060
1171	23	1161	2021-01-06 16:55:14.060
1172	23	96	2021-01-06 16:55:14.060
1173	23	858	2021-01-06 16:55:14.060
1174	23	984	2021-01-06 16:55:14.060
1175	23	1589	2021-01-06 16:55:14.060
1176	23	856	2021-01-06 16:55:14.060
1177	23	2661	2021-01-06 16:55:14.060
1178	23	1257	2021-01-06 16:55:14.060
1179	23	325	2021-01-06 16:55:14.060
1180	23	500	2021-01-06 16:55:14.060
1181	23	2751	2021-01-06 16:55:14.060
1182	23	2152	2021-01-06 16:55:14.060
1183	23	882	2021-01-06 16:55:14.060
1184	23	514	2021-01-06 16:55:14.060
1185	23	571	2021-01-06 16:55:14.060
1186	23	1711	2021-01-06 16:55:14.060
1187	23	2109	2021-01-06 16:55:14.060
1188	23	2451	2021-01-06 16:55:14.060
1189	23	3042	2021-01-06 16:55:14.060
1190	23	1746	2021-01-06 16:55:14.060
1191	23	482	2021-01-06 16:55:14.060
1192	23	316	2021-01-06 16:55:14.060
1193	23	472	2021-01-06 16:55:14.060
1194	23	1606	2021-01-06 16:55:14.060
1195	23	3081	2021-01-06 16:55:14.060
1196	23	1702	2021-01-06 16:55:14.060
1197	23	2565	2021-01-06 16:55:14.060
1198	23	1203	2021-01-06 16:55:14.060
1199	23	1173	2021-01-06 16:55:14.060
1200	23	1123	2021-01-06 16:55:14.060
1201	23	1960	2021-01-06 16:55:14.060
1202	23	1140	2021-01-06 16:55:14.060
1203	23	1437	2021-01-06 16:55:14.060
1204	23	530	2021-01-06 16:55:14.060
1205	23	1427	2021-01-06 16:55:14.060
1206	23	276	2021-01-06 16:55:14.060
1207	23	687	2021-01-06 16:55:14.060
1208	23	1858	2021-01-06 16:55:14.060
1209	23	2724	2021-01-06 16:55:14.060
1210	23	2500	2021-01-06 16:55:14.060
1211	23	1317	2021-01-06 16:55:14.060
1212	23	442	2021-01-06 16:55:14.060
1213	23	1370	2021-01-06 16:55:14.060
1214	23	1755	2021-01-06 16:55:14.060
1215	23	2361	2021-01-06 16:55:14.060
1216	23	447	2021-01-06 16:55:14.060
1217	23	2875	2021-01-06 16:55:14.060
1218	23	1033	2021-01-06 16:55:14.060
1219	23	2579	2021-01-06 16:55:14.060
1220	23	3019	2021-01-06 16:55:14.060
1221	23	2900	2021-01-06 16:55:14.060
1222	23	1458	2021-01-06 16:55:14.060
1223	23	1990	2021-01-06 16:55:14.060
1224	23	1031	2021-01-06 16:55:14.060
1225	23	540	2021-01-06 16:55:14.060
1226	23	2431	2021-01-06 16:55:14.060
1227	23	3036	2021-01-06 16:55:14.060
1228	23	788	2021-01-06 16:55:14.060
1229	23	175	2021-01-06 16:55:14.060
1230	23	395	2021-01-06 16:55:14.060
1231	23	1214	2021-01-06 16:55:14.060
1232	23	1627	2021-01-06 16:55:14.060
1233	23	2239	2021-01-06 16:55:14.060
1234	23	237	2021-01-06 16:55:14.060
1235	23	2668	2021-01-06 16:55:14.060
1236	23	2828	2021-01-06 16:55:14.060
1237	23	2280	2021-01-06 16:55:14.060
1238	23	3036	2021-01-06 16:55:14.060
1239	23	1658	2021-01-06 16:55:14.060
1240	23	213	2021-01-06 16:55:14.060
1241	23	2125	2021-01-06 16:55:14.060
1242	7	2544	2021-01-04 12:00:27.083
1243	10	2862	2021-01-05 11:38:21.063
1244	16	2769	2021-01-06 10:35:57.140
1245	31	1722	2021-01-06 11:28:22.510
1246	58	1408	2021-01-06 14:54:03.450
1247	58	438	2021-01-06 14:54:47.510
1248	58	1148	2021-01-06 15:10:51.577
1249	56	457	2021-01-06 16:07:08.660
1250	56	137	2021-01-06 16:19:42.680
1251	23	565	2021-01-06 16:55:14.060
1252	23	1582	2021-01-06 16:55:14.060
1253	23	1111	2021-01-06 16:55:14.060
1254	23	510	2021-01-06 16:55:14.060
1255	23	1773	2021-01-06 16:55:14.060
1256	23	1482	2021-01-06 16:55:14.060
1257	23	198	2021-01-06 16:55:14.060
1258	23	902	2021-01-06 16:55:14.060
1259	23	1483	2021-01-06 16:55:14.060
1260	23	678	2021-01-06 16:55:14.060
1261	23	1244	2021-01-06 16:55:14.060
1262	23	1847	2021-01-06 16:55:14.060
1263	23	1537	2021-01-06 16:55:14.060
